audio_path,duration,text,subject_id,utt_id,accent,source_split_file
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006383.wav,2.256,HE WAS MY BROTHER,sample-00,sample-006383,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006409.wav,2.304,THIS BANANA TASTES LIKE CHERRIES,sample-00,sample-006409,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006427.wav,4.8,THEY'RE DESPERATE AND WILL DO ANYTHING FOR A CUP OF COFFEE,sample-00,sample-006427,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006460.wav,3.576,THE ONLY THINGS THAT CONCERNED THE SHEEP WERE FOOD AND WATER,sample-00,sample-006460,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006466.wav,4.008,IT WAS HARASSMENT PURE AND SIMPLE,sample-00,sample-006466,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006468.wav,3.936,WHEN I'M EATING THAT'S ALL I THINK ABOUT,sample-00,sample-006468,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006488.wav,2.592,I SHALL MAKE US SOME ICE CUBES,sample-00,sample-006488,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006540.wav,5.304,AT THE CAMP IT WAS DIFFICULT TO SEE ANYTHING,sample-00,sample-006540,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006587.wav,2.736,AND THEN HE PERCEIVED IT VERY SLOWLY,sample-00,sample-006587,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006600.wav,1.656,WHAT DOES SHE LOOK LIKE,sample-00,sample-006600,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006611.wav,7.512,HE WAS SELLING BETTER THAN EVER,sample-00,sample-006611,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006636.wav,2.136,AND HE TOLD WHAT HE HAD SEEN,sample-00,sample-006636,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006657.wav,2.928,I'D KNOW THAT VOICE ANYWHERE,sample-00,sample-006657,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006675.wav,2.304,SOMEPLACE YOU COULD HAVE PUT IT,sample-00,sample-006675,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006683.wav,5.76,LOOKING THROUGH THE TELESCOPE I SAW A CIRCLE OF DEEP BLUE AND THE LITTLE ROUND PLANET,sample-00,sample-006683,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006688.wav,2.472,READ ALL ABOUT IT,sample-00,sample-006688,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006701.wav,2.712,A LOT OF THESE PEOPLE ARE OUT OF WORK,sample-00,sample-006701,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006704.wav,7.752,BEFORE GUNS WERE INVENTED ARMIES HAD TO THROW BULLETS AT EACH OTHER AND IF A BULLET TOUCHED YOU YOU HAD TO SIT OUT UNTIL THE NEXT WAR,sample-00,sample-006704,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006728.wav,3.504,DON'T GET TECHNICAL AT A TIME LIKE THIS,sample-00,sample-006728,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006745.wav,2.256,THEN WE CAN GO UP TO THE FALLS,sample-00,sample-006745,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006750.wav,2.184,I DON'T KNOW WHY,sample-00,sample-006750,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006773.wav,5.304,FOR THE THIRD QUARTER IN SUCCESSION THE COMPANY DIDN'T MANAGE TO LEAVE RED NUMBERS,sample-00,sample-006773,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006783.wav,4.368,THE BOY DIDN'T KNOW WHAT A PERSON'S DESTINY WAS,sample-00,sample-006783,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006787.wav,8.016,I HOPE NOBODY FINDS OUT WE'VE BEEN HERE,sample-00,sample-006787,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006834.wav,2.784,I SHALL MAKE US SOME ICE CUBES,sample-00,sample-006834,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006847.wav,3.672,THEY'RE NOT WORTH MUCH THE ENGLISHMAN ANSWERED,sample-00,sample-006847,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006861.wav,6.576,TWO YEARS AGO RIGHT HERE ON THIS SPOT I HAD A RECURRENT DREAM TOO,sample-00,sample-006861,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006866.wav,3.624,THERE ARE MANY LANGUAGES SPOKEN BY THINGS THE BOY SAID,sample-00,sample-006866,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006869.wav,4.824,HE TOOK HIS MONEY FROM HIS POUCH AND SHOWED IT TO THE YOUNG MAN,sample-00,sample-006869,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006870.wav,4.08,AND AT THAT I TOLD HIM AND HE TOOK MY PLACE,sample-00,sample-006870,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006885.wav,5.784,MACHINE GUN FIRE AWOKE THE FUGITIVES AND SENT THEM INTO A FRENZY,sample-00,sample-006885,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006932.wav,2.232,I NEVER SAID ANY SUCH THING,sample-00,sample-006932,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006955.wav,4.128,IN ORDER TO FIND THE TREASURE YOU WILL HAVE TO FOLLOW THE OMENS,sample-00,sample-006955,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006978.wav,2.856,NONE OF THIS HA D MADE AN IMPRESSION ON THE BOY,sample-00,sample-006978,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006987.wav,3.192,A HUNDRED NUNS STAMPEDED THE VATICAN,sample-00,sample-006987,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006993.wav,3.024,I'VE BEEN VERY BUSY THE LAST FEW WEEKS,sample-00,sample-006993,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007027.wav,1.92,I SAW HIM GET IT,sample-00,sample-007027,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007078.wav,3.672,IT MUST HAVE FALLEN WHILE I WAS SITTING OVER THERE,sample-00,sample-007078,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007101.wav,4.392,I'VE ALREADY HAD THAT EXPERIENCE WITH MY SHEEP AND NOW IT'S HAPPENING WITH PEOPLE,sample-00,sample-007101,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007121.wav,6.888,TOURISTS IN SOCKS AND SANDALS LOOK HILARIOUS,sample-00,sample-007121,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007135.wav,4.296,DO YOU WANT TO GO TO WORK FOR ME THE MERCHANT ASKED,sample-00,sample-007135,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007143.wav,7.704,LICORICE IS A BLACK CHEWY FOOD,sample-00,sample-007143,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007151.wav,3.384,THAT'S THE POINT AT WHICH MOST PEOPLE GIVE UP,sample-00,sample-007151,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007179.wav,4.416,I MISSED YOU AND I COULDNT CALL YOU BUT I TRIED,sample-00,sample-007179,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007195.wav,6.552,BUSINESS HAS REALLY IMPROVED HE SAID TO THE BOY AFTER THE CUSTOMER HAD LEFT,sample-00,sample-007195,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007199.wav,4.008,IF YOU DON'T STOP FOLLOWING ME I'LL CALL THE POLICE,sample-00,sample-007199,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007204.wav,6.864,FROM THE RAILWAY STATION IN THE DISTANCE CAME THE SOUND OF TRAINS RINGING AND RUMBLING,sample-00,sample-007204,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007236.wav,5.664,I'LL RETURN JUST AS YOUR FATHER CAME BACK TO YOUR MOTHER HE SAID,sample-00,sample-007236,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007244.wav,4.128,HE STOOD IRRESOLUTE FOR A MOMENT AND THEN SCRAMBLED OUT OF THE PIT,sample-00,sample-007244,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007263.wav,4.056,THE BIGGEST LIVING THING IS A MUSHROOM,sample-00,sample-007263,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007305.wav,3.864,DEE'S HOUSE RIGHT NOW,sample-00,sample-007305,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007317.wav,7.416,WRAPPED IN A SCARF AND BLINDED BY THE BLIZZARD THE BOY SCRAMBLED FOR THE SUBWAY,sample-00,sample-007317,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007324.wav,6.048,THEY DON'T SEE THAT THE FIELDS ARE NEW AND THE SEASONS CHANGE,sample-00,sample-007324,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007346.wav,4.656,SOME OF THOSE WHO SAW ITS FLIGHT SAY IT TRAVELLED WITH A HISSING SOUND,sample-00,sample-007346,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007366.wav,4.008,THEN SUDDENLY HE NOTICED IT WITH A START,sample-00,sample-007366,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007375.wav,2.424,WHAT'S YOUR NAME HE ASKED,sample-00,sample-007375,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007411.wav,3.6,HE STARTED TO READ THE BOOK HE HAD BOUGHT,sample-00,sample-007411,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007416.wav,2.232,THE PLASTIC BARRIER SHATTERED,sample-00,sample-007416,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007450.wav,2.04,SHE'S GOOD ENOUGH FOR ME,sample-00,sample-007450,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007453.wav,2.856,I'M GOING TO TELL YOUR MOTHER ON YOU,sample-00,sample-007453,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007471.wav,5.424,THE HAND THAT EVOKES LOVE AND CREATES A TWIN SOUL FOR EVERY PERSON IN THE WORLD,sample-00,sample-007471,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007472.wav,2.592,SAM'S CRAZY ABOUT MICK,sample-00,sample-007472,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007516.wav,3.576,THAT'S TRUE ENOUGH THE BOY THOUGHT RUEFULLY,sample-00,sample-007516,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007612.wav,5.784,IT WAS HOWEVER STILL SO HOT FROM ITS FLIGHT THROUGH THE AIR,sample-00,sample-007612,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007678.wav,6.816,HE LOOKED AROUND AT THE EMPTY PLAZA AGAIN FEELING LESS DESPERATE THAN BEFORE,sample-00,sample-007678,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007701.wav,1.728,I'LL HANG IT UP,sample-00,sample-007701,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007762.wav,5.304,DOWN BELOW IN THE DARKNESS WERE HUNDREDS OF PEOPLE SLEEPING IN PEACE,sample-00,sample-007762,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007831.wav,3.456,DO YOU KNOW WHAT'S WRONG WITH YOU,sample-00,sample-007831,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007839.wav,3.024,LITTLE SPOT'S GOTTA BE TAKEN CARE OF,sample-00,sample-007839,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007853.wav,1.824,THE BOY PREFERRED WINE,sample-00,sample-007853,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007855.wav,7.296,I FOUND A LITTLE CROWD OF ABOUT TWENTY PEOPLE SURROUNDING THE HUGE HOLE,sample-00,sample-007855,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007879.wav,2.664,HEEHAW AND MERRY CHRISTMAS,sample-00,sample-007879,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007886.wav,2.616,CAROL SAVED HER BROTHER'S LIFE THAT DAY,sample-00,sample-007886,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007887.wav,3.384,BUT THE MERCHANT UNDERSTOOD WHAT THE BOY HAD SAID,sample-00,sample-007887,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007902.wav,2.856,IT'S CALLED THE PRINCIPLE OF FAVORABILITY,sample-00,sample-007902,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007912.wav,4.104,YOU'VE GOT THE MONEY,sample-00,sample-007912,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007914.wav,4.224,DON'T ASK ME WHY I DON'T KNOW WHY,sample-00,sample-007914,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007928.wav,3.888,IT'S THE ONLY ANSWER,sample-00,sample-007928,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007929.wav,3.0,I DON'T CARE WHAT YOU SAY,sample-00,sample-007929,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007955.wav,8.016,BEFORE THE BOY COULD REPLY A BUTTERFLY APPEARED AND FLUTTERED BETWEEN HIM AND THE OLD MAN,sample-00,sample-007955,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007956.wav,4.608,BERT THE COP WAS WOUNDED IN NORTH AFRICA,sample-00,sample-007956,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007986.wav,5.184,SOME OF THOSE WHO SAW ITS FLIGHT SAY IT TRAVELLED WITH A HISSING SOUND,sample-00,sample-007986,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008005.wav,7.032,NOT EVEN THE TRIBAL CHIEFTAINS ARE ABLE TO SEE HIM WHEN THEY WANT TO,sample-00,sample-008005,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008038.wav,5.544,HIS HANDS WERE ABRADED AND EXHAUSTED BUT HE LISTENED TO HIS HEART,sample-00,sample-008038,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008049.wav,5.208,THERE WERE REALLY I THINK TWO OR THREE HUNDRED PEOPLE ELBOWING ONE ANOTHER,sample-00,sample-008049,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008056.wav,4.704,I THINK THEY PERCEIVED THAT NOTHING WAS TO BE DONE AT THE MOMENT,sample-00,sample-008056,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008097.wav,4.248,YOU POINT TO A TRAIL OF ANTS LEADING INTO THE HOUSE,sample-00,sample-008097,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008149.wav,4.128,AS SOON AS HE SAW ME AMONG THE CROWD HE CALLED TO ME TO COME DOWN,sample-00,sample-008149,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008202.wav,3.096,THE VERTEX WAS OUT OF ALIGNMENT,sample-00,sample-008202,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008235.wav,1.656,DO YOU KNOW WHAT I MEAN,sample-00,sample-008235,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008287.wav,3.696,SO HOW WILL WE NAME ALL THESE HURRICANES,sample-00,sample-008287,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008296.wav,2.592,I GUESS I USED ALL THE SHELLS,sample-00,sample-008296,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008336.wav,1.704,I'LL GET IT FOR YOU,sample-00,sample-008336,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008358.wav,4.008,HE SHOULD RESPECT TRADITION,sample-00,sample-008358,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008362.wav,2.256,WHO DO YOU THINK WRITES THEM,sample-00,sample-008362,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008380.wav,4.128,I HAD NEVER HEARD OF ALCHEMISTS BEFORE THE BOY SAID,sample-00,sample-008380,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008387.wav,4.032,HE EXPERIENCED THE PICTURES WITH HIS FINGERS WHILE HE LISTENED,sample-00,sample-008387,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008397.wav,3.456,I GUESS YOU MUST THINK I'M KINDA BATTY,sample-00,sample-008397,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008423.wav,5.16,WELL USUALLY I LEARN MORE FROM MY SHEEP THAN FROM BOOKS HE ANSWERED,sample-00,sample-008423,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008430.wav,5.592,THE WAR IS GOING TO END SOMEDAY THE GIRL SAID,sample-00,sample-008430,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008431.wav,1.488,NEVER MIND THOSE GUYS,sample-00,sample-008431,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008444.wav,5.304,THE TWO MEN HURRIED BACK AND FOUND THE CYLINDER STILL LYING IN THE SAME POSITION,sample-00,sample-008444,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008457.wav,5.664,HE WANDERED FOR A WHILE KEEPING THE DATE PALMS OF THE OASIS WITHIN SIGHT,sample-00,sample-008457,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008477.wav,2.616,THE NIGHT WAS WARM AND I WAS THIRSTY,sample-00,sample-008477,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008487.wav,2.52,BUSH LEAGUES MOSTLY,sample-00,sample-008487,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008491.wav,5.976,WHEN HE SAW HENDERSON IN HIS GARDEN HE CALLED OVER THE FENCE AND MADE HIMSELF UNDERSTOOD,sample-00,sample-008491,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008498.wav,4.68,HE SEEMED UNFRIENDLY AND HAD LOOKED IRRITATED WHEN THE BOY HAD ENTERED,sample-00,sample-008498,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008515.wav,3.936,BETTER USE HEAT RESISTANT GLOVES WHEN YOU TAKE THE BRICKS OUT OF THE FURNACE,sample-00,sample-008515,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008517.wav,3.48,THEY WHISKED THEMSELVES INTO A FRENZY,sample-00,sample-008517,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008555.wav,4.368,THE ALCHEMIST STOPPED ABRUPTLY AND BENT TO THE GROUND,sample-00,sample-008555,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008562.wav,6.048,HE ALSO TRIED TO REMEMBER SOME GOOD STORIES TO RELATE AS HE SHEARED THE SHEEP,sample-00,sample-008562,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008640.wav,2.232,WHAT HAVE YOU GOT TO REPORT,sample-00,sample-008640,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008657.wav,6.84,THEY BLOW ACROSS THE WORLD WITHOUT A BIRTHPLACE AND WITH NO PLACE TO DIE,sample-00,sample-008657,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008714.wav,2.736,MAYBE HE'LL GIVE US ONE,sample-00,sample-008714,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008717.wav,3.504,HE HAD BEEN TO THE VILLAGE ONLY ONCE THE YEAR BEFORE,sample-00,sample-008717,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008728.wav,2.616,BUT SHE SAID NOTHING,sample-00,sample-008728,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008734.wav,3.192,YOU BEEN IN A FIGHT,sample-00,sample-008734,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008749.wav,3.984,AND THE ODOR OF THE ANIMALS BECAME A BIT MORE TOLERABLE,sample-00,sample-008749,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008787.wav,4.632,HE REACHED OVER AND PICKED UP A SHELL FROM THE GROUND,sample-00,sample-008787,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008790.wav,2.184,WHO WOULD HAVE THOUGHT THAT,sample-00,sample-008790,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008825.wav,5.76,I WAS SCARED BUT WASTED NO TIME IN GOING OUT AND CROSSING THE BRIDGE TO THE SAND PITS,sample-00,sample-008825,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008829.wav,5.64,IT WAS MY FEAR OF FAILURE THAT FIRST KEPT ME FROM ATTEMPTING THE MASTER WORK,sample-00,sample-008829,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008852.wav,3.024,IF YOU CLOSE YOUR DOORS BEFORE SIX PM,sample-00,sample-008852,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008854.wav,6.288,WHEN HE SAW HENDERSON IN HIS GARDEN HE CALLED OVER THE FENCE AND MADE HIMSELF UNDERSTOOD,sample-00,sample-008854,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008872.wav,1.464,I CAN'T FIND IT ANYWHERE,sample-00,sample-008872,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008893.wav,4.968,I WONDER WHAT MOLLY PUT IN THOSE TACOS,sample-00,sample-008893,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008906.wav,4.2,A PARTNERSHIP IN THE STRICTEST SENSE OF THE WORD,sample-00,sample-008906,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008919.wav,5.376,THE PEOPLE WERE ALSO PRAYING TO HEAVEN FOR PROTECTION,sample-00,sample-008919,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008930.wav,2.136,DO YOU KNOW WHAT I MEAN,sample-00,sample-008930,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008951.wav,7.824,I'M JUST A MAN WHO WANDERS THE DESERT AND KNOWS THE STARS SAID THE ALCHEMIST,sample-00,sample-008951,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008990.wav,4.704,ABOUT ELEVEN I WALKED BACK TO MY HOME IN MAYBURY BECAUSE NOTHING SEEMED TO BE HAPPENING,sample-00,sample-008990,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-009029.wav,3.48,IT WAS THE OLD MAN WHO SPOKE FIRST,sample-00,sample-009029,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-009053.wav,3.816,CAROL SAVED HER BROTHER'S LIFE THAT DAY,sample-00,sample-009053,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-009088.wav,3.288,NOW WHO'DA DONE A MEAN THING LIKE THAT,sample-00,sample-009088,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-009144.wav,5.16,IN SEWING YOU USE SEAM RIPPERS TO CUT SEAMS,sample-00,sample-009144,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-009184.wav,7.176,AND BECAUSE THE TRIBES DECLARED WAR I WENT TO THE WELL SEEKING THE ALCHEMIST,sample-00,sample-009184,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-009199.wav,3.048,WHAT'S THE IDEA OF LOCKING THIS,sample-00,sample-009199,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-009208.wav,5.928,EASY JUST USE ANY DECENT TEXT EDITOR,sample-00,sample-009208,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-009222.wav,3.864,THEY WERE LOOKING ONLY FOR GOLD HIS COMPANION ANSWERED,sample-00,sample-009222,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-009233.wav,2.544,YOU DO WHAT YOU WANT WITH THIS THING,sample-00,sample-009233,british,train.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-009243.wav,2.328,WHY DO THEY NEED GIN,sample-00,sample-009243,british,train.csv
