source_id,source_archive,accent_or_region,speaker_id,source_filename_or_audio,preserved_audio_or_file_path,source_gender_or_sex_label,source_label_type,gender_identity_folder_used,classification_basis,age,birth_place,native_language,other_languages,english_learning_method,english_residence,country,file_missing,subset,minutes,reader_name
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,fanti,fanti3,fanti3.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,46.0,"accra, ghana",,french,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,farsi,farsi2,farsi2.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,34.0,"esfahan, iran",,none,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,farsi,farsi3,farsi3.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,28.0,"esfahan, iran",,arabic,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,farsi,farsi4,farsi4.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,21.0,"mazandran, iran",,arabic,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,farsi,farsi8,farsi8.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,29.0,"tehran, iran",,french,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,farsi,farsi10,farsi10.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,45.0,"tehran, iran",,dari,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,farsi,farsi11,farsi11.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,32.0,"kabul, afghanistan",,none,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,farsi,farsi14,farsi14.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,52.0,"bethesda, maryland, usa",,arabic,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,farsi,farsi16,farsi16.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,54.0,"abadan, iran",,none,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,farsi,farsi17,farsi17.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,27.0,"gorgan, iran",,spanish,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,farsi,farsi18,farsi18.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,19.0,"tehran, iran",,"turkish azerbaijani, south",,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,farsi,farsi19,farsi19.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,63.0,"tehran, iran",,none,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,farsi,farsi20,farsi20.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,48.0,"mazare sharif, afghanistan",,german,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,farsi,farsi22,farsi22.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,20.0,"tehran, iran",,turkish,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,farsi,farsi23,farsi23.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,24.0,"shiraz, iran",,german,,nan,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,farsi,farsi26,farsi26.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,49.0,"hamm, germany",,spanish french,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,farsi,farsi28,farsi28.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,50.0,"khoramshahr, khuzestan, iran",,none,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,farsi,farsi29,farsi29.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,25.0,"ahvaz, iran",,none,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,farsi,farsi31,farsi31.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,28.0,"tehran, iran",,none,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,farsi,farsi33,farsi33.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,21.0,"gonbad-qabus, iran",,none,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,farsi,farsi34,farsi34.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,53.0,"tehran, iran",,turkish,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,farsi,farsi35,farsi35.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,52.0,"ahvaz, iran",,arabic,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,farsi,farsi36,farsi36.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,53.0,"khorramshahr, khuzestan, iran",,none,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,farsi,farsi38,farsi38.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,48.0,"tehran, iran",,none,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,farsi,farsi39,farsi39.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,27.0,"ahvaz, iran",,korean,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,fijian,fijian2,fijian2.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,39.0,"suva, fiji",,none,,"fiji, usa",,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,fijian,fijian3,fijian3.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,48.0,"suva, fiji",,none,,"fiji, usa, new zealand",,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,filipino,filipino2,filipino2.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,21.0,"pasay, philippines",,german spanish,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,finnish,finnish1,finnish1.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,22.0,"lahti, finland",,swedish german,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,finnish,finnish3,finnish3.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,20.0,"helsinki, finland",,swedish german spanish french italian,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,finnish,finnish4,finnish4.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,30.0,"helsinki, finland",,swedish german italian,,"uk, usa",,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,finnish,finnish6,finnish6.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,19.0,"riihimaki, finland",,french swedish german spanish,,nan,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,finnish,finnish7,finnish7.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,46.0,"kauhava, finland",,swedish spanish french,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,finnish,finnish8,finnish8.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,18.0,"tampere, finland",,swedish,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,finnish,finnish9,finnish9.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,42.0,"helsinki, finland",,swedish,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,finnish,finnish11,finnish11.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,36.0,"imatra, finland",,swedish russian,,uk,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,finnish,finnish12,finnish12.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,43.0,"espoo, finland",,swedish french italian german,,uk,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,finnish,finnish13,finnish13.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,29.0,"helsinki, finland",,swedish,,uk,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,finnish,finnish14,finnish14.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,30.0,"helsinki, finland",,swedish,,"canada, uk",,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,finnish,finnish15,finnish15.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,51.0,"espoo, finland",,none,,"australia, usa, uk",,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french1,french1.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,20.0,"st. laurent d'onay, france",,spanish,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french3,french3.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,22.0,"nice, france",,german,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french4,french4.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,31.0,"abidjan, ivory coast",,appolo baoule,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french5,french5.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,36.0,"douala, cameroon",,pidgin banganthe,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french6,french6.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,26.0,"booue, gabon",,none,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french12,french12.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,19.0,"montreal, quebec, canada",,spanish,,australia,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french14,french14.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,23.0,"paris, france",,german,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french16,french16.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,19.0,"montreal, quebec, canada",,spanish,,canada,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french22,french22.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,78.0,"ghent, belgium",,german dutch arabic,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french23,french23.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,76.0,"ghent, belgium",,dutch italian greek,,nan,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french26,french26.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,27.0,"montreal, quebec, canada",,spanish,,"usa, canada",,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french27,french27.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,38.0,"algiers, algeria",,arabic haitian creole french,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french28,french28.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,35.0,"port-au-prince, haiti",,haitian creole french,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french29,french29.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,54.0,"cannes, france",,italian spanish arabic,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french36,french36.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,32.0,"reims, france",,none,,"usa, canada",,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french40,french40.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,44.0,"rouen, france",,none,,uk,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french42,french42.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,22.0,"kinshasa, democratic republic of congo",,lingala swahili kikongo tshiluba,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french44,french44.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,20.0,"la chaux-de-fonds, switzerland",,german spanish,,nan,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french47,french47.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,66.0,"landerneau, brittany, france",,none,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french48,french48.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,19.0,"douala, cameroon",,none,,"cameroon, usa",,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french50,french50.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,67.0,"paris, france",,none,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french52,french52.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,56.0,"lisbon, portugal",,spanish german,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french53,french53.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,19.0,"creteil, france",,spanish,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french54,french54.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,25.0,"vichy, france",,spanish russian,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french55,french55.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,62.0,"settat, morocco",,spanish italian,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french56,french56.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,21.0,"douala, cameroon",,none,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french58,french58.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,25.0,"douala, cameroon",,bassa german spanish lingala creole,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french59,french59.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,20.0,"paris, france",,none,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french60,french60.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,20.0,"paris, france",,spanish,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french61,french61.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,41.0,"rawalpindi, pakistan",,urdu hindi punjabi german arabic,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french62,french62.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,21.0,"paris, france",,bambara songhay,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french64,french64.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,31.0,"abidjan, ivory coast",,baoule,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french65,french65.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,24.0,"lome, togo",,ewe,,usq,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french66,french66.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,54.0,"belfort, france",,none,,"uk, usa",,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french67,french67.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,53.0,"aix-en-provence, france",,german italian farsi arabic,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french68,french68.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,18.0,"bordeaux, france",,none,,nan,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french69,french69.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,18.0,"rennes, france",,spanish,,nan,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french70,french70.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,19.0,"harare, zimbabwe",,swahili lingala,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french71,french71.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,18.0,"kinshasa, democratic republic of congo",,none,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french72,french72.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,26.0,"douala, cameroon",,none,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french74,french74.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,63.0,"montreal, quebec, canada",,none,,canada,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french79,french79.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,42.0,"coaticook, quebec, canada",,none,,canada,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french80,french80.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,19.0,"abidjan, ivory coast",,spanish bambara,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french81,french81.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,28.0,"paris, france",,russian,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french83,french83.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,22.0,"bruges, france",,spanish arabic,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french84,french84.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,52.0,"marseille, france",,arabic,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,french,french85,french85.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,22.0,"bordeaux, france",,spanish arabic,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,ga,ga2,ga2.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,38.0,"accra, ghana",,twi ewe,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,ga,ga3,ga3.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,60.0,"accra, ghana",,ewe akan,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,ga,ga6,ga6.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,20.0,"accra, ghana",,twi,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,ganda,ganda1,ganda1.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,52.0,"masaka, uganda",,none,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,ganda,ganda3,ganda3.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,28.0,"kampala, uganda",,none,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,ganda,ganda4,ganda4.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,57.0,"kampala, uganda",,french soga nyankore,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,garifuna,garifuna1,garifuna1.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,69.0,"dangriga, belize",,none,,nan,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,georgian,georgian1,georgian1.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,30.0,"tbilisi, republic of georgia",,russian,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,georgian,georgian2,georgian2.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,41.0,"akhmeta, republic of georgia",,russian german french,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,german,german1,german1.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,48.0,"dusseldorf, germany",,french dutch,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,german,german2,german2.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,29.0,"bemberg, germany",,none,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,german,german3,german3.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,19.0,"meissen, germany",,french latin,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,german,german4,german4.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,19.0,"stuttgart, germany",,french italian,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,german,german11,german11.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,20.0,"frankfurt, germany",,spanish latin french,,nan,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,german,german12,german12.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,29.0,"feldkirch, austria",,french,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,german,german13,german13.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,54.0,"eschen, liechtenstein",,french spanish italian,,"usa, australia, south africa",,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,german,german14,german14.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,30.0,"vienna, austria",,spanish,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,german,german16,german16.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,31.0,"bremen, germany",,french italian dutch,,"uk, usa",,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,german,german17,german17.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,53.0,"frankfurt, germany",,french dutch greek italian,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,german,german19,german19.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,19.0,"offenbach, germany",,latin,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,german,german21,german21.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,20.0,"villach, austria",,italian,,usa,,,,,
GMU_Archive_Scraper,Speech-Accent-Archive-Scraper-main (1).zip,german,german22,german22.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,21.0,"elsterwerda, germany",,russian,,usa,,,,,
