accent,age_english_onset,age_sex,audio_url,birth_place,english_learning_method,local_audio_path,native_language,other_languages,speaker_url,years_in_english_country
mandarin,9,"27, female",https://accent.gmu.edu/soundtracks/mandarin96.mp3,"qingdao, shandong, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin96.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2494,
mandarin,11,"28, female",https://accent.gmu.edu/soundtracks/mandarin97.mp3,"jiujiang, jiangxi, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin97.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2523,
mandarin,11,"25, female",https://accent.gmu.edu/soundtracks/mandarin98.mp3,"nanchang, jiangxi, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin98.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2524,
mandarin,9,"26, female",https://accent.gmu.edu/soundtracks/mandarin99.mp3,"nanchang, jiangxi, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin99.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2529,
mandarin,13,"25, female",https://accent.gmu.edu/soundtracks/mandarin100.mp3,"wuhan, hubei, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin100.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2530,
mandarin,10,"23, female",https://accent.gmu.edu/soundtracks/mandarin101.mp3,"jiujiang, jiangxi, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin101.mp3,mandarin,japanese,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2531,
mandarin,10,"27, female",https://accent.gmu.edu/soundtracks/mandarin102.mp3,"huanggang, hubei, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin102.mp3,mandarin,japanese,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2532,
mandarin,12,"27, female",https://accent.gmu.edu/soundtracks/mandarin103.mp3,"le shan, sichuan, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin103.mp3,mandarin,french,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2538,
mandarin,7,"29, female",https://accent.gmu.edu/soundtracks/mandarin104.mp3,"beijing, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin104.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2539,
mandarin,12,"26, female",https://accent.gmu.edu/soundtracks/mandarin105.mp3,"tongliao, inner mongolia, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin105.mp3,mandarin,cantonese korean,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2540,
mandarin,2,"25, female",https://accent.gmu.edu/soundtracks/mandarin106.mp3,"xi'an, shanxi, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin106.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2542,
mandarin,8,"26, female",https://accent.gmu.edu/soundtracks/mandarin107.mp3,"taiyuan, shanxi, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin107.mp3,mandarin,cantonese korean japanese,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2554,
mandarin,14,"26, female",https://accent.gmu.edu/soundtracks/mandarin108.mp3,"nanning, guangxi, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin108.mp3,mandarin,cantonese,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2557,
mandarin,4,"23, female",https://accent.gmu.edu/soundtracks/mandarin109.mp3,"xi'an, shanxi, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin109.mp3,mandarin,french,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2559,
mandarin,7,"24, female",https://accent.gmu.edu/soundtracks/mandarin110.mp3,"panjin, liaoning, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin110.mp3,mandarin,french german ancient greek latin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2560,
mandarin,6,"23, female",https://accent.gmu.edu/soundtracks/mandarin111.mp3,"beijing, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin111.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2562,
mandarin,6,"26, male",https://accent.gmu.edu/soundtracks/mandarin112.mp3,"tianjin, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin112.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2564,
mandarin,10,"29, male",https://accent.gmu.edu/soundtracks/mandarin113.mp3,"hohhot, inner mongolia, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin113.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2566,
mandarin,13,"19, female",https://accent.gmu.edu/soundtracks/mandarin114.mp3,"beijing, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin114.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2599,
mandarin,5,"19, male",https://accent.gmu.edu/soundtracks/mandarin115.mp3,"urumqi, xinjiang, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin115.mp3,mandarin,latin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2675,
mandarin,9,"24, male",https://accent.gmu.edu/soundtracks/mandarin116.mp3,"baotou, inner mongolia, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin116.mp3,mandarin,mongolian french,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2677,
mandarin,9,"25, male",https://accent.gmu.edu/soundtracks/mandarin117.mp3,"changchun, jilin, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin117.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2678,
mandarin,9,"24, female",https://accent.gmu.edu/soundtracks/mandarin118.mp3,"xi'an, shanxi, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin118.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2679,
mandarin,7,"24, female",https://accent.gmu.edu/soundtracks/mandarin119.mp3,"changchun, jilin, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin119.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2699,
mandarin,10,"24, male",https://accent.gmu.edu/soundtracks/mandarin120.mp3,"chengde, hebei, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin120.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2700,
mandarin,13,"30, female",https://accent.gmu.edu/soundtracks/mandarin121.mp3,"huangshan, anhui, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin121.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2708,
mandarin,6,"26, male",https://accent.gmu.edu/soundtracks/mandarin122.mp3,"xi'an, shanxi, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin122.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2711,
mandarin,6,"21, male",https://accent.gmu.edu/soundtracks/mandarin123.mp3,"chengdu, sichuan, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin123.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2714,
mandarin,13,"33, female",https://accent.gmu.edu/soundtracks/mandarin124.mp3,"chongqing, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin124.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2716,
mandarin,6,"24, female",https://accent.gmu.edu/soundtracks/mandarin125.mp3,"changchun, jilin, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin125.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2719,
mandarin,8,"24, male",https://accent.gmu.edu/soundtracks/mandarin126.mp3,"yulin, shanxi, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin126.mp3,mandarin,italian,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2726,
mandarin,15,"25, male",https://accent.gmu.edu/soundtracks/mandarin127.mp3,"shenyang, liaoning, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin127.mp3,mandarin,cantonese dutch,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2748,
mandarin,7,"21, female",https://accent.gmu.edu/soundtracks/mandarin128.mp3,"cixi, zhejiang, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin128.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2772,
mandarin,12,"22, female",https://accent.gmu.edu/soundtracks/mandarin129.mp3,"luoyang, henan, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin129.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2773,
mandarin,7,"22, female",https://accent.gmu.edu/soundtracks/mandarin130.mp3,"weifang, shandong, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin130.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2798,
mandarin,6,"20, male",https://accent.gmu.edu/soundtracks/mandarin131.mp3,"shenzhen, guangdong, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin131.mp3,mandarin,cantonese,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2836,
mandarin,2,"21, female",https://accent.gmu.edu/soundtracks/mandarin132.mp3,"dangyang, hubei, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin132.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2837,
mandarin,10,"26, female",https://accent.gmu.edu/soundtracks/mandarin133.mp3,"beijing, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin133.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2876,
mandarin,9,"27, male",https://accent.gmu.edu/soundtracks/mandarin134.mp3,"luoyang, henan, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin134.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2877,
mandarin,9,"25, male",https://accent.gmu.edu/soundtracks/mandarin135.mp3,"langfang, hebei, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin135.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2878,
mandarin,10,"20, female",https://accent.gmu.edu/soundtracks/mandarin136.mp3,"shenyang, liaoning, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin136.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2879,
mandarin,10,"20, female",https://accent.gmu.edu/soundtracks/mandarin137.mp3,"xi'an, shanxi, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin137.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2880,
mandarin,7,"21, female",https://accent.gmu.edu/soundtracks/mandarin138.mp3,"chongqing, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin138.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2881,
mandarin,14,"23, male",https://accent.gmu.edu/soundtracks/mandarin139.mp3,"kunming, yunnan, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin139.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2882,
mandarin,7,"22, male",https://accent.gmu.edu/soundtracks/mandarin140.mp3,"xuzhou, jiangsu, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin140.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2883,
mandarin,6,"21, female",https://accent.gmu.edu/soundtracks/mandarin141.mp3,"beijing, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin141.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2884,
mandarin,6,"23, female",https://accent.gmu.edu/soundtracks/mandarin142.mp3,"chengdu, sichuan, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin142.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2885,
mandarin,10,"25, female",https://accent.gmu.edu/soundtracks/mandarin143.mp3,"fuyang, anhui, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin143.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2886,
mandarin,10,"20, male",https://accent.gmu.edu/soundtracks/mandarin144.mp3,"wuhu, anhui, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin144.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2887,
mandarin,4,"21, female",https://accent.gmu.edu/soundtracks/mandarin145.mp3,"qingdao, shandong, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin145.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2888,
mandarin,6,"24, female",https://accent.gmu.edu/soundtracks/mandarin146.mp3,"xi'an, shanxi, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin146.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2890,
mandarin,9,"19, female",https://accent.gmu.edu/soundtracks/mandarin147.mp3,"nanyang, henan, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin147.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2891,
mandarin,6,"19, female",https://accent.gmu.edu/soundtracks/mandarin148.mp3,"nanyang, henan, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin148.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2892,
mandarin,6,"19, female",https://accent.gmu.edu/soundtracks/mandarin149.mp3,"fuzhou, fujian, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin149.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2893,
mandarin,12,"18, female",https://accent.gmu.edu/soundtracks/mandarin150.mp3,"taiyuan, shanxi, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin150.mp3,mandarin,spanish german,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2936,
mandarin,8,"31, female",https://accent.gmu.edu/soundtracks/mandarin151.mp3,"wuxi, jiangsu, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin151.mp3,mandarin,french,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2942,
mandarin,18,"26, male",https://accent.gmu.edu/soundtracks/mandarin152.mp3,"taoyuan, taiwan",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin152.mp3,mandarin,taiwanese,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2963,
mandarin,6,"22, male",https://accent.gmu.edu/soundtracks/mandarin153.mp3,"pingtung, taiwan",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin153.mp3,mandarin,taiwanese,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2970,
mandarin,4,"22, female",https://accent.gmu.edu/soundtracks/mandarin154.mp3,"taipei, taiwan",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin154.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2990,
mandarin,9,"51, female",https://accent.gmu.edu/soundtracks/mandarin155.mp3,"baoding, hebei, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin155.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=3005,
mandarin,12,"37, female",https://accent.gmu.edu/soundtracks/mandarin156.mp3,"kaohsiung, taiwan",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin156.mp3,mandarin,taiwanese,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=3006,
mandarin,11,"58, female",https://accent.gmu.edu/soundtracks/mandarin157.mp3,"zibo, shandong, china",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/mandarin/mandarin157.mp3,mandarin,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=3029,
russian,36,"37, male",https://accent.gmu.edu/soundtracks/russian1.mp3,"nizhni novgorod, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian1.mp3,russian,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=299,
russian,10,"50, female",https://accent.gmu.edu/soundtracks/russian2.mp3,"izmail, ukraine",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian2.mp3,russian,polish czech,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=302,
russian,6,"35, female",https://accent.gmu.edu/soundtracks/russian3.mp3,"zaporizhzhya, ukraine",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian3.mp3,russian,ukrainian,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=303,
russian,38,"68, female",https://accent.gmu.edu/soundtracks/russian4.mp3,"moscow, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian4.mp3,russian,albanian,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=304,
russian,15,"25, female",https://accent.gmu.edu/soundtracks/russian5.mp3,"khabarovsk, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian5.mp3,russian,hebrew,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=305,
russian,11,"26, female",https://accent.gmu.edu/soundtracks/russian6.mp3,"moscow, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian6.mp3,russian,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=306,
russian,13,"54, female",https://accent.gmu.edu/soundtracks/russian7.mp3,"kiev, ukraine",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian7.mp3,russian,ukrainian,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=307,
russian,12,"66, male",https://accent.gmu.edu/soundtracks/russian8.mp3,"moscow, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian8.mp3,russian,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=308,
russian,7,"23, male",https://accent.gmu.edu/soundtracks/russian9.mp3,"moscow, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian9.mp3,russian,hebrew italian,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=309,
russian,5,"20, female",https://accent.gmu.edu/soundtracks/russian10.mp3,"moscow, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian10.mp3,russian,french polish german japanese welsh,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=300,
russian,13,"54, male",https://accent.gmu.edu/soundtracks/russian11.mp3,"ola magadan, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian11.mp3,russian,french german,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=301,
russian,53,"62, male",https://accent.gmu.edu/soundtracks/russian12.mp3,"st. petersburg, russia",naturalistic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian12.mp3,russian,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=460,
russian,10,"26, male",https://accent.gmu.edu/soundtracks/russian13.mp3,"moscow, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian13.mp3,russian,french spanish,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=472,
russian,18,"33, male",https://accent.gmu.edu/soundtracks/russian14.mp3,"pskov, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian14.mp3,russian,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=609,
russian,12,"34, female",https://accent.gmu.edu/soundtracks/russian15.mp3,"ayaguz, kazakhstan",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian15.mp3,russian,belarusan,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=647,
russian,11,"35, male",https://accent.gmu.edu/soundtracks/russian16.mp3,"minsk, belarus",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian16.mp3,russian,belarusan polish french german,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=648,
russian,18,"37, male",https://accent.gmu.edu/soundtracks/russian17.mp3,"pskov, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian17.mp3,russian,spanish portuguese,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=671,
russian,13,"23, male",https://accent.gmu.edu/soundtracks/russian18.mp3,"komsomolsk-on-amur, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian18.mp3,russian,german,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=831,
russian,17,"40, male",https://accent.gmu.edu/soundtracks/russian19.mp3,"zhezkazgan, kazakhstan",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian19.mp3,russian,german,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=834,
russian,17,"28, female",https://accent.gmu.edu/soundtracks/russian20.mp3,"kostanai, kazakhstan",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian20.mp3,russian,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=911,
russian,10,"46, female",https://accent.gmu.edu/soundtracks/russian21.mp3,"moscow, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian21.mp3,russian,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=954,
russian,11,"30, male",https://accent.gmu.edu/soundtracks/russian22.mp3,"riga, latvia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian22.mp3,russian,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=994,
russian,5,"21, female",https://accent.gmu.edu/soundtracks/russian23.mp3,"zaporizhzhya, ukraine",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian23.mp3,russian,ukrainian spanish german,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1057,
russian,19,"33, female",https://accent.gmu.edu/soundtracks/russian24.mp3,"sochi, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian24.mp3,russian,german,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1073,
russian,41,"58, female",https://accent.gmu.edu/soundtracks/russian25.mp3,"orhei, moldova",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian25.mp3,russian,ukrainian romanian french,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1096,
russian,17,"23, female",https://accent.gmu.edu/soundtracks/russian26.mp3,"chisinau, moldova",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian26.mp3,russian,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1097,
russian,14,"21, male",https://accent.gmu.edu/soundtracks/russian27.mp3,"moscow, russia",naturalistic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian27.mp3,russian,ukrainian polish german,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1191,
russian,11,"25, female",https://accent.gmu.edu/soundtracks/russian28.mp3,"minsk, belarus",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian28.mp3,russian,french german,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1198,
russian,6,"21, male",https://accent.gmu.edu/soundtracks/russian29.mp3,"chisinau, moldova",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian29.mp3,russian,german,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1254,
russian,12,"18, male",https://accent.gmu.edu/soundtracks/russian30.mp3,"stavropol, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian30.mp3,russian,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1279,
russian,4,"21, male",https://accent.gmu.edu/soundtracks/russian31.mp3,"tallinn, estonia",naturalistic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian31.mp3,russian,estonian,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1311,
russian,14,"31, female",https://accent.gmu.edu/soundtracks/russian32.mp3,"kiev, ukraine",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian32.mp3,russian,ukrainian french,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1314,
russian,17,"24, female",https://accent.gmu.edu/soundtracks/russian33.mp3,"karaganda, kazakhstan",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian33.mp3,russian,kazakh,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1317,
russian,15,"19, male",https://accent.gmu.edu/soundtracks/russian34.mp3,"vladivostok, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian34.mp3,russian,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1407,
russian,16,"27, male",https://accent.gmu.edu/soundtracks/russian35.mp3,"dresden, germany",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian35.mp3,russian,ukrainian german dutch french,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1467,
russian,20,"25, male",https://accent.gmu.edu/soundtracks/russian36.mp3,"moscow, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian36.mp3,russian,french,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1518,
